Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate,filename,Date,Month
Nebraska,US,14-04-2020 23:33,41.1254,-98.2681,897,20,,877,31,58.80918289,11357,,2.229654404,84000031,USA,744.5885062,,04-14-2020.csv,04-14-2020,April
Nevada,US,14-04-2020 23:33,38.3135,-117.0554,3134,126,,3008,32,103.8884581,26661,,4.020421187,84000032,USA,883.7811686,,04-14-2020.csv,04-14-2020,April
New Hampshire,US,14-04-2020 23:33,43.4525,-71.5639,922,25,249,897,33,69.41997428,11610,152,2.711496746,84000033,USA,874.1495677,16.48590022,04-14-2020.csv,04-14-2020,April
New Jersey,US,14-04-2020 23:33,40.2989,-74.521,68824,2805,,66019,34,774.8539493,139774,8185,4.075613158,84000034,USA,1573.643437,11.89265373,04-14-2020.csv,04-14-2020,April
New Mexico,US,14-04-2020 23:33,34.8405,-106.2485,1345,31,304,1314,35,80.65807393,31970,181,2.304832714,84000035,USA,1917.203438,13.45724907,04-14-2020.csv,04-14-2020,April
New York,US,14-04-2020 23:33,42.1657,-74.9481,203020,10842,23887,192178,36,1204.078637,499143,46201,5.340360556,84000036,USA,2960.336041,22.75687124,04-14-2020.csv,04-14-2020,April
North Carolina,US,14-04-2020 23:33,35.6301,-79.8064,5113,112,,5001,37,51.55338215,65039,418,2.190494817,84000037,USA,655.7755568,8.175239585,04-14-2020.csv,04-14-2020,April
North Dakota,US,14-04-2020 23:33,47.5289,-99.784,341,8,138,333,38,56.23184008,10916,42,2.346041056,84000038,USA,1800.078494,12.31671554,04-14-2020.csv,04-14-2020,April
Northern Mariana Islands,US,14-04-2020 23:33,15.0979,145.6739,11,2,,9,69,19.9477731,40,,18.18181818,580,MNP,72.53735674,,04-14-2020.csv,04-14-2020,April
Ohio,US,14-04-2020 23:33,40.3888,-82.7649,7285,324,,6961,39,65.19680755,67874,2156,4.447494852,84000039,USA,607.4355684,29.59505834,04-14-2020.csv,04-14-2020,April
Oklahoma,US,14-04-2020 23:33,35.5653,-96.9289,2184,108,1060,2076,40,59.71073104,28269,488,4.945054945,84000040,USA,772.8766738,22.34432234,04-14-2020.csv,04-14-2020,April
Oregon,US,14-04-2020 23:33,44.572,-122.0709,1633,55,,1578,41,40.75292845,32363,381,3.368034293,84000041,USA,807.6466769,23.3312921,04-14-2020.csv,04-14-2020,April
Pennsylvania,US,14-04-2020 23:33,40.5908,-77.2098,25465,691,,24774,42,202.3039211,133631,2317,2.713528372,84000042,USA,1061.616936,9.098763008,04-14-2020.csv,04-14-2020,April
Puerto Rico,US,14-04-2020 23:33,18.2208,-66.5901,923,45,,878,72,31.46510816,7207,,4.875406284,630,PRI,245.686928,,04-14-2020.csv,04-14-2020,April
Rhode Island,US,14-04-2020 23:33,41.6809,-71.5118,3251,80,135,3171,44,306.8831116,22900,331,2.460781298,84000044,USA,2161.680485,10.18148262,04-14-2020.csv,04-14-2020,April
South Carolina,US,14-04-2020 23:33,33.8569,-80.945,3553,97,,3456,45,70.49638143,33872,675,2.73008725,84000045,USA,672.0668257,18.99802983,04-14-2020.csv,04-14-2020,April
South Dakota,US,14-04-2020 23:33,44.2998,-99.4388,988,6,261,982,46,134.2588315,9296,45,0.607287449,84000046,USA,1263.228843,4.55465587,04-14-2020.csv,04-14-2020,April
Tennessee,US,14-04-2020 23:33,35.7478,-86.6923,5827,124,1969,5703,47,88.75952809,78831,633,2.128024713,84000047,USA,1200.789833,10.86322293,04-14-2020.csv,04-14-2020,April
Texas,US,14-04-2020 23:33,31.0545,-97.5635,15006,342,2580,14664,48,65.28730307,146467,1409,2.279088365,84000048,USA,637.2407983,9.389577502,04-14-2020.csv,04-14-2020,April
Utah,US,14-04-2020 23:33,40.15,-111.8624,2417,18,218,2399,49,84.3370383,46476,213,0.744724866,84000049,USA,1621.699707,8.812577576,04-14-2020.csv,04-14-2020,April
Vermont,US,14-04-2020 23:33,44.0459,-72.7107,752,29,15,723,50,123.1593653,10585,64,3.856382979,84000050,USA,1733.566332,8.510638298,04-14-2020.csv,04-14-2020,April
Virgin Islands,US,14-04-2020 23:33,18.3358,-64.8963,51,1,44,50,78,47.54446806,377,,1.960784314,850,VIR,351.4561659,,04-14-2020.csv,04-14-2020,April
Virginia,US,14-04-2020 23:33,37.7693,-78.17,6182,154,721,6028,51,78.18161354,42763,1282,2.491103203,84000051,USA,540.8088547,20.73762536,04-14-2020.csv,04-14-2020,April
Washington,US,14-04-2020 23:33,47.4009,-121.4905,10799,530,,10269,53,143.0444235,93929,387,4.907861839,84000053,USA,1244.191097,3.583665154,04-14-2020.csv,04-14-2020,April
West Virginia,US,14-04-2020 23:33,38.4912,-80.9545,640,9,147,631,54,48.37497865,17038,164,1.40625,84000054,USA,1287.832635,25.625,04-14-2020.csv,04-14-2020,April
Wisconsin,US,14-04-2020 23:33,44.2685,-89.6165,3555,170,,3385,55,68.70134742,41552,1049,4.781997187,84000055,USA,803.0037659,29.50773558,04-14-2020.csv,04-14-2020,April
Wyoming,US,14-04-2020 23:33,42.756,-107.3025,282,1,140,281,56,56.71305607,5964,43,0.354609929,84000056,USA,1199.420803,15.24822695,04-14-2020.csv,04-14-2020,April
Recovered,US,15-04-2020 22:56,,,0,0,47763,0,,,,,,84070001,USA,,,04-14-2020.csv,04-14-2020,April
Alabama,US,15-04-2020 22:56,32.3182,-86.9023,4075,118,,3957,1,86.9074326,34077,525,2.895705521,84000001,USA,726.7594063,12.88343558,04-15-2020.csv,04-15-2020,April
Alaska,US,15-04-2020 22:56,61.3707,-152.4044,293,9,106,284,2,49.01722964,8664,34,3.071672355,84000002,USA,1449.437808,11.60409556,04-15-2020.csv,04-15-2020,April
American Samoa,US,15-04-2020 22:56,-14.271,-170.132,0,0,,,60,0,3,,,16,ASM,5.391707554,,04-15-2020.csv,04-15-2020,April
Arizona,US,15-04-2020 22:56,33.7298,-111.4312,3964,142,385,3822,4,54.4601473,45310,590,3.582240161,84000004,USA,622.4998169,14.8839556,04-15-2020.csv,04-15-2020,April
Arkansas,US,15-04-2020 22:56,34.9697,-92.3731,1569,33,489,1536,5,60.60191725,21834,130,2.103250478,84000005,USA,843.328401,8.285532186,04-15-2020.csv,04-15-2020,April
California,US,15-04-2020 22:56,36.1162,-119.6816,26686,860,,25826,6,68.06156401,216486,5163,3.226410852,84000006,USA,552.1387899,19.34722326,04-15-2020.csv,04-15-2020,April
Colorado,US,15-04-2020 22:56,39.0598,-105.3111,7956,328,,7628,8,140.3963745,39580,1556,4.122674711,84000008,USA,698.4525517,19.55756662,04-15-2020.csv,04-15-2020,April
Connecticut,US,15-04-2020 22:56,41.5978,-72.7554,14755,868,,13887,9,413.8516759,50143,1908,5.88275161,84000009,USA,1406.42254,12.93120976,04-15-2020.csv,04-15-2020,April
Delaware,US,15-04-2020 22:56,39.3185,-75.5071,2014,46,354,1968,10,206.8262947,13102,208,2.284011917,84000010,USA,1345.500552,10.32770606,04-15-2020.csv,04-15-2020,April
Diamond Princess,US,15-04-2020 22:56,,,49,0,0,49,88888,,,,0,84088888,USA,,,04-15-2020.csv,04-15-2020,April
District of Columbia,US,15-04-2020 22:56,38.8974,-77.0268,2197,72,530,2125,11,311.3004765,11525,313,3.277196177,84000011,USA,1633.016837,14.24670005,04-15-2020.csv,04-15-2020,April
Florida,US,15-04-2020 22:56,27.7663,-81.6868,22511,596,,21915,12,106.0209001,213509,3344,2.647594509,84000012,USA,1005.571337,14.8549598,04-15-2020.csv,04-15-2020,April
Georgia,US,15-04-2020 22:56,33.0406,-83.6431,14987,552,,14435,13,147.8096371,64090,2922,3.6831921,84000013,USA,632.0891201,19.49689731,04-15-2020.csv,04-15-2020,April
Grand Princess,US,15-04-2020 22:56,,,103,0,0,103,99999,,,,0,84099999,USA,,,04-15-2020.csv,04-15-2020,April
Guam,US,15-04-2020 22:56,13.4443,144.7937,135,5,73,130,66,82.2022907,978,9,3.703703704,316,GUM,595.5099282,6.666666667,04-15-2020.csv,04-15-2020,April
Hawaii,US,15-04-2020 22:56,21.0943,-157.4983,524,9,333,515,15,37.01124322,19803,45,1.717557252,84000015,USA,1398.728339,8.58778626,04-15-2020.csv,04-15-2020,April
Idaho,US,15-04-2020 22:56,44.2405,-114.4788,1473,39,,1434,16,91.46244917,15398,141,2.647657841,84000016,USA,956.1023709,9.572301426,04-15-2020.csv,04-15-2020,April
Illinois,US,15-04-2020 22:56,40.3495,-88.9861,24593,949,,23644,17,209.5580024,116929,4283,3.858821616,84000017,USA,996.3569986,17.41552474,04-15-2020.csv,04-15-2020,April
Indiana,US,15-04-2020 22:56,39.8494,-86.2583,8960,436,,8524,18,136.9194409,48396,,4.866071429,84000018,USA,739.5483553,,04-15-2020.csv,04-15-2020,April
Iowa,US,15-04-2020 22:56,42.0115,-93.2105,1995,53,908,1942,19,76.12432189,19869,171,2.656641604,84000019,USA,758.152457,8.571428571,04-15-2020.csv,04-15-2020,April
Kansas,US,15-04-2020 22:56,38.5266,-96.7265,1504,71,,1433,20,61.67756413,14668,342,4.720744681,84000020,USA,601.5202863,22.7393617,04-15-2020.csv,04-15-2020,April
Kentucky,US,15-04-2020 22:56,37.6681,-84.6701,2210,115,653,2095,21,64.55753405,27697,687,5.20361991,84000021,USA,809.0724076,31.08597285,04-15-2020.csv,04-15-2020,April
Louisiana,US,15-04-2020 22:56,31.1695,-91.8678,21951,1103,,20848,22,477.479441,121928,1943,5.024828026,84000022,USA,2652.185016,8.85153296,04-15-2020.csv,04-15-2020,April
Maine,US,15-04-2020 22:56,44.6939,-69.3819,770,24,305,746,23,65.58739904,14846,126,3.116883117,84000023,USA,1264.559125,16.36363636,04-15-2020.csv,04-15-2020,April
Maryland,US,15-04-2020 22:56,39.0639,-76.8021,10032,311,607,9721,24,168.7941198,55763,2231,3.100079745,84000024,USA,938.2442686,22.23883573,04-15-2020.csv,04-15-2020,April
Massachusetts,US,15-04-2020 22:56,42.2302,-71.5301,29918,1108,,28810,25,435.882777,132023,3454,3.703456113,84000025,USA,1923.475896,11.54488936,04-15-2020.csv,04-15-2020,April
Michigan,US,15-04-2020 22:56,43.3266,-84.5361,28059,1921,452,26138,26,352.1788359,89697,3918,6.846288178,84000026,USA,1125.820059,13.96343419,04-15-2020.csv,04-15-2020,April
Minnesota,US,15-04-2020 22:56,45.6945,-93.9002,1809,87,940,1722,27,36.5717123,40242,445,4.809286899,84000027,USA,813.5538122,24.59922609,04-15-2020.csv,04-15-2020,April
Mississippi,US,15-04-2020 22:56,32.7416,-89.6787,3360,122,,3238,28,116.0539181,38151,645,3.630952381,84000028,USA,1317.730068,19.19642857,04-15-2020.csv,04-15-2020,April
Missouri,US,15-04-2020 22:56,38.4561,-92.2884,4791,153,,4638,29,81.76526968,49012,1024,3.19348779,84000029,USA,836.4599034,21.37340847,04-15-2020.csv,04-15-2020,April
Montana,US,15-04-2020 22:56,46.9219,-110.4544,404,7,209,397,30,46.65197053,9583,51,1.732673267,84000030,USA,1106.598598,12.62376238,04-15-2020.csv,04-15-2020,April
Nebraska,US,15-04-2020 22:56,41.1254,-98.2681,901,20,,881,31,59.07143119,11729,,2.219755827,84000031,USA,768.9775987,,04-15-2020.csv,04-15-2020,April
Nevada,US,15-04-2020 22:56,38.3135,-117.0554,3211,131,,3080,32,106.4409187,27655,,4.079725942,84000032,USA,916.7311135,,04-15-2020.csv,04-15-2020,April
New Hampshire,US,15-04-2020 22:56,43.4525,-71.5639,1139,32,365,1107,33,85.75851486,12166,178,2.809482002,84000033,USA,916.0123721,15.62774363,04-15-2020.csv,04-15-2020,April
New Jersey,US,15-04-2020 22:56,40.2989,-74.521,71030,3156,,67874,34,799.6901665,144021,8270,4.443193017,84000034,USA,1621.458221,11.64296776,04-15-2020.csv,04-15-2020,April
New Mexico,US,15-04-2020 22:56,34.8405,-106.2485,1484,36,340,1448,35,88.99374105,32850,181,2.425876011,84000035,USA,1969.976006,12.1967655,04-15-2020.csv,04-15-2020,April
New York,US,15-04-2020 22:56,42.1657,-74.9481,214454,11617,23887,202837,36,1271.891833,526012,46201,5.417012506,84000036,USA,3119.691715,21.5435478,04-15-2020.csv,04-15-2020,April
North Carolina,US,15-04-2020 22:56,35.6301,-79.8064,5340,130,,5210,37,53.84217889,67827,431,2.434456929,84000037,USA,683.8864172,8.071161049,04-15-2020.csv,04-15-2020,April
North Dakota,US,15-04-2020 22:56,47.5289,-99.784,365,9,142,356,38,60.18950625,11317,44,2.465753425,84000038,USA,1866.204499,12.05479452,04-15-2020.csv,04-15-2020,April
Northern Mariana Islands,US,15-04-2020 22:56,15.0979,145.6739,13,2,,11,69,23.57464094,40,,15.38461538,580,MNP,72.53735674,,04-15-2020.csv,04-15-2020,April
Ohio,US,15-04-2020 22:56,40.3888,-82.7649,7794,362,,7432,39,69.75208209,71552,2237,4.644598409,84000039,USA,640.3516779,28.70156531,04-15-2020.csv,04-15-2020,April
Oklahoma,US,15-04-2020 22:56,35.5653,-96.9289,2263,123,1115,2140,40,61.87059722,29219,510,5.435262925,84000040,USA,798.8497482,22.53645603,04-15-2020.csv,04-15-2020,April
Oregon,US,15-04-2020 22:56,44.572,-122.0709,1663,58,,1605,41,41.50160441,33351,401,3.48767288,84000041,USA,832.303072,24.11304871,04-15-2020.csv,04-15-2020,April
Pennsylvania,US,15-04-2020 22:56,40.5908,-77.2098,26753,779,,25974,42,212.5362969,137584,2395,2.911822973,84000042,USA,1093.021115,8.952267035,04-15-2020.csv,04-15-2020,April
Puerto Rico,US,15-04-2020 22:56,18.2208,-66.5901,974,51,,923,72,33.20370027,7799,,5.23613963,630,PRI,265.8682324,,04-15-2020.csv,04-15-2020,April
Rhode Island,US,15-04-2020 22:56,41.6809,-71.5118,3251,80,168,3171,44,306.8831116,25897,331,2.460781298,84000044,USA,2444.586878,10.18148262,04-15-2020.csv,04-15-2020,April
South Carolina,US,15-04-2020 22:56,33.8569,-80.945,3656,106,,3550,45,72.54004236,34733,675,2.899343545,84000045,USA,689.1502438,18.46280088,04-15-2020.csv,04-15-2020,April
South Dakota,US,15-04-2020 22:56,44.2998,-99.4388,1168,6,329,1162,46,158.7189425,9859,51,0.51369863,84000046,USA,1339.734635,4.366438356,04-15-2020.csv,04-15-2020,April
Tennessee,US,15-04-2020 22:56,35.7478,-86.6923,5827,124,2196,5703,47,88.75952809,80896,663,2.128024713,84000047,USA,1232.244857,11.37806762,04-15-2020.csv,04-15-2020,April
Texas,US,15-04-2020 22:56,31.0545,-97.5635,15907,375,3150,15532,48,69.20732573,151810,1538,2.357452694,84000048,USA,660.4868372,9.668699315,04-15-2020.csv,04-15-2020,April
Utah,US,15-04-2020 22:56,40.15,-111.8624,2548,20,218,2528,49,88.90805693,47614,221,0.784929356,84000049,USA,1661.408251,8.673469388,04-15-2020.csv,04-15-2020,April
Vermont,US,15-04-2020 22:56,44.0459,-72.7107,759,29,15,730,50,124.3057955,11081,63,3.820816864,84000050,USA,1814.799104,8.300395257,04-15-2020.csv,04-15-2020,April
Virgin Islands,US,15-04-2020 22:56,18.3358,-64.8963,51,1,44,50,78,47.54446806,382,,1.960784314,850,VIR,356.1173882,,04-15-2020.csv,04-15-2020,April
Virginia,US,15-04-2020 22:56,37.7693,-78.17,6500,195,752,6305,51,82.20324943,44169,1298,3,84000051,USA,558.5900499,19.96923077,04-15-2020.csv,04-15-2020,April
Washington,US,15-04-2020 22:56,47.4009,-121.4905,10942,552,,10390,53,144.938613,122854,645,5.044781576,84000053,USA,1627.333976,5.894717602,04-15-2020.csv,04-15-2020,April
West Virginia,US,15-04-2020 22:56,38.4912,-80.9545,702,10,211,692,54,53.0613047,17656,164,1.424501425,84000054,USA,1334.544723,23.36182336,04-15-2020.csv,04-15-2020,April
Wisconsin,US,15-04-2020 22:56,44.2685,-89.6165,3721,183,,3538,55,71.90934282,43047,1091,4.918032787,84000055,USA,831.8950499,29.32007525,04-15-2020.csv,04-15-2020,April
Wyoming,US,15-04-2020 22:56,42.756,-107.3025,287,1,129,286,56,57.71860671,6329,43,0.348432056,84000056,USA,1272.826,14.9825784,04-15-2020.csv,04-15-2020,April
Recovered,US,16-04-2020 23:30,,,0,0,52096,0,,,,,,84070001,USA,,,04-15-2020.csv,04-15-2020,April
Alabama,US,16-04-2020 23:30,32.3182,-86.9023,4345,133,,4212,1,92.66571648,36391,553,3.060989643,84000001,USA,776.1100318,12.72727273,04-16-2020.csv,04-16-2020,April
Alaska,US,16-04-2020 23:30,61.3707,-152.4044,300,9,110,291,2,50.18828973,8735,35,3,84000002,USA,1461.315703,11.66666667,04-16-2020.csv,04-16-2020,April
American Samoa,US,16-04-2020 23:30,-14.271,-170.132,0,0,,,60,0,3,,,16,ASM,5.391707554,,04-16-2020.csv,04-16-2020,April
Arizona,US,16-04-2020 23:30,33.7298,-111.4312,4237,150,460,4087,4,58.21080831,47398,578,3.540240736,84000004,USA,651.1861912,13.64172764,04-16-2020.csv,04-16-2020,April
Arkansas,US,16-04-2020 23:30,34.9697,-92.3731,1620,37,548,1583,5,62.57176924,22675,85,2.283950617,84000005,USA,875.8116466,5.24691358,04-16-2020.csv,04-16-2020,April
California,US,16-04-2020 23:30,36.1162,-119.6816,27677,956,,26721,6,70.58906944,246400,5031,3.457744698,84000006,USA,628.4332374,18.17754814,04-16-2020.csv,04-16-2020,April
Colorado,US,16-04-2020 23:30,39.0598,-105.3111,8286,355,,7931,8,146.2197535,40533,1636,4.284335023,84000008,USA,715.2697645,19.74414675,04-16-2020.csv,04-16-2020,April
Connecticut,US,16-04-2020 23:30,41.5978,-72.7554,15884,971,,14913,9,445.5181308,53122,1926,6.113069756,84000009,USA,1489.978226,12.12540922,04-16-2020.csv,04-16-2020,April
Delaware,US,16-04-2020 23:30,39.3185,-75.5071,2070,55,378,2015,10,212.5771748,13350,209,2.657004831,84000010,USA,1370.968736,10.09661836,04-16-2020.csv,04-16-2020,April
Diamond Princess,US,16-04-2020 23:30,,,49,0,0,49,88888,,,,0,84088888,USA,,,04-16-2020.csv,04-16-2020,April
District of Columbia,US,16-04-2020 23:30,38.8974,-77.0268,2350,81,552,2269,11,332.9795721,12150,313,3.446808511,84000011,USA,1721.575234,13.31914894,04-16-2020.csv,04-16-2020,April
Florida,US,16-04-2020 23:30,27.7663,-81.6868,23343,668,,22675,12,109.9394017,219248,3460,2.861671593,84000012,USA,1032.60052,14.82243071,04-16-2020.csv,04-16-2020,April
Georgia,US,16-04-2020 23:30,33.0406,-83.6431,15669,587,,15082,13,154.535878,67939,3108,3.746250558,84000013,USA,670.0499724,19.83534367,04-16-2020.csv,04-16-2020,April
Grand Princess,US,16-04-2020 23:30,,,103,0,0,103,99999,,,,0,84099999,USA,,,04-16-2020.csv,04-16-2020,April
Guam,US,16-04-2020 23:30,13.4443,144.7937,135,5,86,130,66,82.2022907,1005,9,3.703703704,316,GUM,611.9503864,6.666666667,04-16-2020.csv,04-16-2020,April
Hawaii,US,16-04-2020 23:30,21.0943,-157.4983,530,9,359,521,15,37.43503609,20700,45,1.698113208,84000015,USA,1462.085372,8.490566038,04-16-2020.csv,04-16-2020,April
Idaho,US,16-04-2020 23:30,44.2405,-114.4788,1587,41,,1546,16,98.54100939,15831,143,2.583490863,84000016,USA,982.9884812,9.010712035,04-16-2020.csv,04-16-2020,April
Illinois,US,16-04-2020 23:30,40.3495,-88.9861,25734,1072,,24662,17,219.2805121,122589,4423,4.165695189,84000017,USA,1044.5861,17.18737857,04-16-2020.csv,04-16-2020,April
Indiana,US,16-04-2020 23:30,39.8494,-86.2583,9542,477,,9065,18,145.8130921,51115,,4.998952002,84000018,USA,781.0979044,,04-16-2020.csv,04-16-2020,April
Iowa,US,16-04-2020 23:30,42.0115,-93.2105,2141,60,987,2081,19,81.6953249,20675,175,2.802428772,84000019,USA,788.9074462,8.173750584,04-16-2020.csv,04-16-2020,April
Kansas,US,16-04-2020 23:30,38.5266,-96.7265,1615,80,,1535,20,66.22956521,16122,359,4.953560372,84000020,USA,661.1473995,22.22910217,04-16-2020.csv,04-16-2020,April
Kentucky,US,16-04-2020 23:30,37.6681,-84.6701,2435,129,862,2306,21,71.13013367,28324,807,5.297741273,84000021,USA,827.3880518,33.14168378,04-16-2020.csv,04-16-2020,April
Louisiana,US,16-04-2020 23:30,31.1695,-91.8678,22532,1156,,21376,22,490.1173872,126586,1914,5.130481094,84000022,USA,2753.506106,8.494585478,04-16-2020.csv,04-16-2020,April
Maine,US,16-04-2020 23:30,44.6939,-69.3819,796,27,333,769,23,67.80203849,14872,130,3.391959799,84000023,USA,1266.773764,16.33165829,04-16-2020.csv,04-16-2020,April
Maryland,US,16-04-2020 23:30,39.0639,-76.8021,10784,319,736,10465,24,181.4469486,58843,2451,2.958086053,84000024,USA,990.0670247,22.72811573,04-16-2020.csv,04-16-2020,April
Massachusetts,US,16-04-2020 23:30,42.2302,-71.5301,32181,1108,,31073,25,468.8529864,140773,3454,3.443025388,84000025,USA,2050.956821,10.73304124,04-16-2020.csv,04-16-2020,April
Michigan,US,16-04-2020 23:30,43.3266,-84.5361,28809,1996,617,26813,26,361.5923619,94286,3809,6.928390434,84000026,USA,1183.418287,13.22156271,04-16-2020.csv,04-16-2020,April
Minnesota,US,16-04-2020 23:30,45.6945,-93.9002,1809,87,1020,1722,27,36.5717123,41675,475,4.809286899,84000027,USA,842.5241072,26.25760088,04-16-2020.csv,04-16-2020,April
Mississippi,US,16-04-2020 23:30,32.7416,-89.6787,3624,129,,3495,28,125.1724402,38415,682,3.559602649,84000028,USA,1326.84859,18.81898455,04-16-2020.csv,04-16-2020,April
Missouri,US,16-04-2020 23:30,38.4561,-92.2884,5174,169,,5005,29,88.30171265,50648,1043,3.266331658,84000029,USA,864.3805841,20.15848473,04-16-2020.csv,04-16-2020,April
Montana,US,16-04-2020 23:30,46.9219,-110.4544,415,7,218,408,30,47.92219745,9936,52,1.686746988,84000030,USA,1147.361335,12.53012048,04-16-2020.csv,04-16-2020,April
Nebraska,US,16-04-2020 23:30,41.1254,-98.2681,952,21,,931,31,62.41509711,12294,,2.205882353,84000031,USA,806.0201721,,04-16-2020.csv,04-16-2020,April
Nevada,US,16-04-2020 23:30,38.3135,-117.0554,3214,137,,3077,32,106.5403652,28451,,4.26260112,84000032,USA,943.1175885,,04-16-2020.csv,04-16-2020,April
New Hampshire,US,16-04-2020 23:30,43.4525,-71.5639,1139,32,365,1107,33,85.75851486,12166,178,2.809482002,84000033,USA,916.0123721,15.62774363,04-16-2020.csv,04-16-2020,April
New Jersey,US,16-04-2020 23:30,40.2989,-74.521,75317,3518,,71799,34,847.9552903,151830,8224,4.670924227,84000034,USA,1709.375728,10.91918159,04-16-2020.csv,04-16-2020,April
New Mexico,US,16-04-2020 23:30,34.8405,-106.2485,1484,36,353,1448,35,88.99374105,33394,215,2.425876011,84000035,USA,2002.599049,14.48787062,04-16-2020.csv,04-16-2020,April
New York,US,16-04-2020 23:30,42.1657,-74.9481,223691,14832,23887,208859,36,1326.67498,550579,50450,6.630575213,84000036,USA,3265.394601,22.55343308,04-16-2020.csv,04-16-2020,April
North Carolina,US,16-04-2020 23:30,35.6301,-79.8064,5639,150,,5489,37,56.8569376,70917,452,2.660046107,84000037,USA,715.0422848,8.015605604,04-16-2020.csv,04-16-2020,April
North Dakota,US,16-04-2020 23:30,47.5289,-99.784,393,9,163,384,38,64.80678344,11704,45,2.290076336,84000038,USA,1930.021866,11.45038168,04-16-2020.csv,04-16-2020,April
